filename,gender,category,brand,product_name,price,discount_rate,review_count,heart_count,style,style_score,color,color_score,image_url
M_bottom_p04_1983295.jpg,남성,하의,코드그라피,[스트링 OR 카고 팬츠 선택] 쿨 나일론 팬츠_7COLOR,34300,30.0,384,7319,sportswear,0.7376,green,0.4222,https://img.29cm.co.kr/item/202504/11f0190a1f83bd08b13193da7c26a7ce.jpg?width=1200&format=webp
M_bottom_p04_3573223.jpg,남성,하의,레시타,Vintage Washed Work Pants (L.Beige),214200,10.0,4,105,streetwear,0.3272,beige,0.5754,https://img.29cm.co.kr/item/202510/11f0a67d4b4b8b4bb27d930f1ef03dab.jpg?width=1200&format=webp
M_bottom_p04_2721466.jpg,남성,하의,러프사이드,24SS Elastic Fatigue Pants Light Olive,96600,30.0,5,115,sportswear,0.4396,gray,0.437,https://img.29cm.co.kr/item/202310/11ee72132730367983bc3983c845bd80.jpg?width=1200&format=webp
M_bottom_p04_3110053.jpg,남성,하의,론론,DRAWING PONY STITCH SWEAT JOGGER PANTS BLACK,67320,24.0,146,3663,sportswear,0.5131,black,0.31,https://img.29cm.co.kr/item/202502/11eff4b1f4f43b278b635d608b3a59bd.jpg?width=1200&format=webp
M_bottom_p04_3782149.jpg,남성,하의,라이즈앤빌로우,가먼트다잉 302ST HBT 치노팬츠 KHAKI,122740,23.0,2,109,sportswear,0.3193,beige,0.4435,https://img.29cm.co.kr/item/202604/11f138934f57ad11bc921d7cb139d476.jpg?width=1200&format=webp
M_bottom_p04_2729487.jpg,남성,하의,포 유어 아이즈 온리,[기장선택] Lise Wide Denim (Deep Blue),97360,29.0,21,646,casual,0.5302,gray,0.2266,https://img.29cm.co.kr/item/202603/11f12651eea8c45bb493d7c0defe6f0e.jpg?width=1200&format=webp
M_bottom_p04_3175144.jpg,남성,하의,아디다스,에센셜 3S 라이프스타일 우븐 쇼츠 - 블랙 / JE1309,24300,46.0,200,1650,sportswear,0.9624,white,0.5179,https://img.29cm.co.kr/item/202503/11f00b941c3efa8b8e7ba189d418a5ab.jpg?width=1200&format=webp
M_bottom_p04_3761788.jpg,남성,하의,비헤비어,DYED C/L FRENCH TROUSERS faded blue,189000,0.0,3,134,sportswear,0.4671,blue,0.3647,https://img.29cm.co.kr/item/202602/11f11175974e4164a5408b7387d6884d.png?width=1200&format=webp
M_bottom_p04_3766324.jpg,남성,하의,해브해드,City Worker Pin-tuck Trouser (Blue Gray),70180,21.0,2,114,sportswear,0.4331,gray,0.6077,https://img.29cm.co.kr/item/202602/11f10fc34520e996a3c009aefaad1346.jpg?width=1200&format=webp
M_bottom_p04_3487868.jpg,남성,하의,노스페이스,크래프트라인 팬츠 NP6NR55K_GRY,67150,58.0,1,184,sportswear,0.4986,gray,0.5916,https://img.29cm.co.kr/item/202509/11f095232389c2b6a7fa4dd6db42b839.jpg?width=1200&format=webp
M_bottom_p04_3239529.jpg,남성,하의,썸웨어버터,[4th] Dump White Denim - White,80510,17.0,20,526,streetwear,0.4653,white,0.4527,https://img.29cm.co.kr/item/202504/11f020d90b758b5cb131a3c31c636ef7.jpg?width=1200&format=webp
M_bottom_p04_3918529.jpg,남성,하의,크래키,Regular Denim _Indigo [KR265PMN401],127200,20.0,2,46,vintage,0.4352,white,0.3099,https://img.29cm.co.kr/next-product/2026/04/15/6fd10af12d744675b3d2424eaeb0c861_20260415173236.jpg?width=1200&format=webp
M_bottom_p04_2141829.jpg,남성,하의,러프사이드,Elastic Fatigue Pants Oatmeal,138000,0.0,39,613,preppy,0.2331,beige,0.3097,https://img.29cm.co.kr/item/202603/11f126ab4b96e7e3b4938fd2a6bc7127.jpg?width=1200&format=webp
M_bottom_p04_2980861.jpg,남성,하의,아웃스탠딩,30S CINCH BACK SELVEDGE WIDE PANTS_INDIGO,115200,10.0,54,1013,vintage,0.4277,gray,0.2237,https://img.29cm.co.kr/item/202601/11f0f0e7a0721d10a3c02f665d5b534c.jpg?width=1200&format=webp
M_bottom_p04_2981333.jpg,남성,하의,아웃스탠딩,BACK SATIN FATIGUE PANTS (ORIGINAL FIT)_OLIVE GREEN,93600,10.0,23,372,sportswear,0.3985,green,0.9132,https://img.29cm.co.kr/item/202601/11f0fa90a78f5b96a3c0a30ec79ab508.jpg?width=1200&format=webp
M_bottom_p04_3418956.jpg,남성,하의,어반에이지,어반에이지 버뮤다 팬츠 반바지 모음전 3종,19900,53.0,34,119,sportswear,0.6616,gray,0.4847,https://img.29cm.co.kr/next-product/2025/08/11/8720ce9bc84f4760b3b8771c5a91ff24_20250811165651.jpg?width=1200&format=webp
M_bottom_p04_2589871.jpg,남성,하의,어반디타입,코튼 와이드 카고 팬츠_4color,29810,49.0,84,2345,streetwear,0.5285,beige,0.5234,https://img.29cm.co.kr/item/202409/11ef69b7baa806448f47357eb9ec2ae6.jpg?width=1200&format=webp
M_bottom_p04_3142255.jpg,남성,하의,더바넷,Glacial Loose-Fit Denim Pants,93200,14.0,80,2048,casual,0.4654,navy,0.2558,https://img.29cm.co.kr/item/202509/11f0945a5119faf8a7fa17e9ade3923b.jpg?width=1200&format=webp
M_bottom_p04_3753057.jpg,남성,하의,케일,2 WAY HIKING PANTS (Black),210000,0.0,5,88,sportswear,0.6751,black,0.4313,https://img.29cm.co.kr/item/202602/11f0ffff1333f244a3c0bb05874c2c91.jpg?width=1200&format=webp
M_bottom_p04_3818479.jpg,남성,하의,24/7 시리즈,KOMATSU UTILITY 7POCKET PANTS CHARCOAL (247),98100,10.0,0,68,sportswear,0.6191,black,0.5136,https://img.29cm.co.kr/item/202602/11f11398353d437ea3c00366a884fa8f.jpg?width=1200&format=webp
M_bottom_p04_3882395.jpg,남성,하의,필프,Washed Easy Shorts (Khaki),46390,33.0,2,16,sportswear,0.6804,brown,0.5879,https://img.29cm.co.kr/next-product/2026/03/25/adfbc9ad502c40108197a618f81b6eee_20260325154454.jpg?width=1200&format=webp
M_bottom_p04_3344357.jpg,남성,하의,고요웨어,LIGHT EASY PANTS (BEIGE),64990,25.0,29,225,sportswear,0.7255,beige,0.5104,https://img.29cm.co.kr/item/202506/11f04db71799e18fafc0919af234ddd7.jpg?width=1200&format=webp
M_bottom_p04_3889835.jpg,남성,하의,산로,[UNISEX] 와이드 스트링 하이킹팬츠 - 라이트그레이,39390,33.0,2,25,sportswear,0.7486,white,0.5639,https://img.29cm.co.kr/item/202603/11f129ad7145b28594542957809c93f9.jpg?width=1200&format=webp
M_bottom_p04_3887155.jpg,남성,하의,빅웨이브컬렉티브,선시티 코듀로이 반바지 (더스티 블루),53120,33.0,0,24,streetwear,0.432,gray,0.382,https://img.29cm.co.kr/item/202604/11f133c51ba4b94c89a083eb4e720a70.jpg?width=1200&format=webp
M_bottom_p04_2687045.jpg,남성,하의,인더로우,5PK HARD TWIST W.T DENIM PANTS - INDIGO BLUE,140270,17.0,81,1606,vintage,0.4382,gray,0.2331,https://img.29cm.co.kr/item/202409/11ef7ca70204db74a27f8910d64b1249.jpg?width=1200&format=webp
M_bottom_p05_3323758.jpg,남성,하의,비비홈,[29CM 단독][알러쉴드](uni) 미드나잇인파리 고밀도 순면 스트라이프 파자마 숏팬츠 코튼스카이,21280,28.0,25,904,formal,0.2595,beige,0.417,https://img.29cm.co.kr/item/202506/11f047ef8b9fd95b890941afb7275d12.jpg?width=1200&format=webp
M_bottom_p05_3271765.jpg,남성,하의,엄브로,칠아웃 쿨링 카고 스트레이트 & 조거 2WAY 팬츠 블랙(UQ223CPT61),74950,42.0,3,77,sportswear,0.9668,green,0.5536,https://img.29cm.co.kr/next-product/2025/06/10/f9c530deb0cf45b696f6120db5a6d9e7_20250610180546.jpg?width=1200&format=webp
M_bottom_p05_808482.jpg,남성,하의,그라미치,루즈테이퍼드 팬츠 Black,100470,28.0,683,2479,sportswear,0.3142,gray,0.283,https://img.29cm.co.kr/next-product/2023/12/08/cb9b80f0e32544dda1683d6dbd3bb05a_20231208152707.jpg?width=1200&format=webp
M_bottom_p05_2647088.jpg,남성,하의,파르티멘토 우먼,ROUNDING DRAWSTRING PANTS_8COLORS,51550,25.0,434,9082,sportswear,0.7721,beige,0.2071,https://img.29cm.co.kr/item/202506/11f04a8ab0acc4cf8909d7ed3631cd88.jpg?width=1200&format=webp
M_bottom_p05_1909387.jpg,남성,하의,러프사이드,Drape Denim Pants Light Blue,168000,0.0,204,3665,vintage,0.4387,white,0.4921,https://img.29cm.co.kr/item/202602/11f10640039695eaa3c08d0fd9e2f944.jpg?width=1200&format=webp
M_bottom_p05_3889651.jpg,남성,하의,에이알씨,[ARC 에이알씨] Flux 5inch 2-in-1 Shorts Grey,108000,0.0,1,160,sportswear,0.8485,gray,0.369,https://img.29cm.co.kr/item/202603/11f129aa1cc46d319454cbf61ebfbe64.jpg?width=1200&format=webp
M_bottom_p05_3692548.jpg,남성,하의,포터리,One Washed Straight Fit Denim (New) - 5 Color,195000,0.0,5,153,sportswear,0.627,black,0.5118,https://img.29cm.co.kr/item/202512/11f0df281bf3e5cea54059d7439351cb.jpg?width=1200&format=webp
M_bottom_p05_3138488.jpg,남성,하의,더바넷,Carolyn Denim Pants,100890,15.0,141,2529,vintage,0.3308,blue,0.2627,https://img.29cm.co.kr/item/202503/11f0025d80d71a03acea5da51b82111c.jpg?width=1200&format=webp
M_bottom_p05_3434949.jpg,남성,하의,토마스모어,TG1-PT07 아노락 팬츠 - 블랙,54960,21.0,24,212,sportswear,0.6598,black,0.5987,https://img.29cm.co.kr/item/202509/11f089fc44d292c5ab5dad4f903ed930.jpg?width=1200&format=webp
M_bottom_p05_2340637.jpg,남성,하의,디키즈,오리지널 874 워크팬츠 Black,47600,19.0,231,2264,sportswear,0.6663,purple,0.2925,https://img.29cm.co.kr/next-product/2026/04/03/b55440ae071e43d695ea1b620c35fc36_20260403173003.jpg?width=1200&format=webp
M_bottom_p05_3323451.jpg,남성,하의,비비홈,[29CM 단독][알러쉴드](uni) 미드나잇인파리 고밀도 순면 스트라이프 파자마 팬츠 코튼스카이,22800,33.0,58,945,sportswear,0.4001,white,0.5577,https://img.29cm.co.kr/item/202506/11f044f944044007afc05d486dc51660.jpg?width=1200&format=webp
M_bottom_p05_3234300.jpg,남성,하의,아디다스,에센셜 3S 첼시 쇼츠 - 블랙:화이트 / JE6436,26330,41.0,18,233,sportswear,0.9886,black,0.2889,https://img.29cm.co.kr/item/202504/11f0258649bf89f8b1313b70fb949d62.jpg?width=1200&format=webp
M_bottom_p05_3863346.jpg,남성,하의,라이즈앤빌로우,SUMMER GABARDINE M52 밀리터리 치노팬츠 KHAKI,130460,23.0,1,39,sportswear,0.3709,beige,0.7768,https://img.29cm.co.kr/item/202604/11f13893c33abb0285eef9481aa1cc2d.jpg?width=1200&format=webp
M_bottom_p05_2554334.jpg,남성,하의,무브웜,Mens Half Banding Pants- 8Colors,67940,14.0,93,593,sportswear,0.4852,gray,0.5435,https://img.29cm.co.kr/item/202508/11f0814d22c3d6e0889367f7fc9d5470.jpg?width=1200&format=webp
M_bottom_p05_3107537.jpg,남성,하의,에이치덱스,솔리드 버뮤다 쇼츠 (Black),57040,28.0,16,552,sportswear,0.7124,black,0.38,https://img.29cm.co.kr/item/202503/11f002dfc43f23cfaceafd5f6f060d90.jpg?width=1200&format=webp
M_bottom_p05_3731880.jpg,남성,하의,러프사이드,Box Pleat Pants Humus,140000,5.0,0,24,streetwear,0.3534,green,0.5431,https://img.29cm.co.kr/item/202604/11f12e6b29e7798e89a0fd9d31def9f5.jpg?width=1200&format=webp
M_bottom_p05_3842480.jpg,남성,하의,애프터프레이,필드 투턱 버뮤다 쇼츠 네이비,120320,19.0,0,74,streetwear,0.8515,gray,0.4745,https://img.29cm.co.kr/item/202603/11f12693a6c4d03bb493c5fb58d1e813.jpg?width=1200&format=webp
M_bottom_p05_1719507.jpg,남성,하의,인더로우,5PK WIDE TAPERED DENIM PANTS - VINTAGE BLUE,149000,17.0,143,2627,vintage,0.3544,white,0.2998,https://img.29cm.co.kr/item/202601/11f0ef687d1a5408a3c0917d3bab4bfa.jpg?width=1200&format=webp
M_bottom_p05_3486450.jpg,남성,하의,애프터프레이,더스티드 레귤러 데님 진스 네이비,120320,19.0,7,352,preppy,0.2652,blue,0.2278,https://img.29cm.co.kr/item/202509/11f0943dafe6ce84a7fa9b9c581af0af.jpg?width=1200&format=webp
M_bottom_p05_3782120.jpg,남성,하의,나체,MIXED LAYERED TIE JOGGER PANTS (UNISEX) IVORY,148200,25.0,0,96,sportswear,0.5223,white,0.8244,https://img.29cm.co.kr/item/202602/11f110987d4b0d44a54099e983154117.jpg?width=1200&format=webp
M_bottom_p05_3215626.jpg,남성,하의,프리버07,[한빛 PICK] Straight denim pants FRSP02DP03_White,58500,33.0,30,1864,vintage,0.4468,red,0.3425,https://img.29cm.co.kr/item/202603/11f127f4cc52d4f19454bb1f79eda057.jpg?width=1200&format=webp
M_bottom_p05_3842044.jpg,남성,하의,비헤비어,522C SELVEDGE DENIM PANTS bleached,179000,0.0,1,94,vintage,0.4131,white,0.2833,https://img.29cm.co.kr/item/202603/11f121aca2f654d2a540a795f7e0c701.jpg?width=1200&format=webp
M_bottom_p05_3489267.jpg,남성,하의,워크온바디오프,세미 와이드 원턱 슬랙스 [블랙],46900,30.0,10,215,sportswear,0.3997,black,0.287,https://img.29cm.co.kr/item/202509/11f08a257ba180a5ab5d09ca3a0cfeb1.jpg?width=1200&format=webp
M_bottom_p05_3329245.jpg,남성,하의,챔피온,C로고 우븐 5인치 숏팬츠 Charcoal,27390,50.0,1,39,sportswear,0.8533,white,0.4296,https://img.29cm.co.kr/item/202506/11f04d6fb791f5a18909f118edaece8c.jpg?width=1200&format=webp
M_bottom_p05_3745674.jpg,남성,하의,아디다스,아디컬러 루스 트랙 팬츠 KE0825,119000,0.0,0,64,sportswear,0.9485,white,0.328,https://img.29cm.co.kr/item/202601/11f0fb4057cb5f70a54067179a88fc94.jpeg?width=1200&format=webp
M_bottom_p05_2524073.jpg,남성,하의,맥우드건,[리오더] 페이트로 7608 세미와이드핏 페이드워시 라이트인디고 데님팬츠,40290,49.0,107,1099,sportswear,0.6381,gray,0.2396,https://img.29cm.co.kr/item/202403/11eedf73132021ae91a5415b35d12129.jpg?width=1200&format=webp
M_bottom_p05_3886953.jpg,남성,하의,파세르, Signature Straight Denim MID BLUE,141190,25.0,0,31,vintage,0.4399,white,0.419,https://img.29cm.co.kr/item/202604/11f12ffd80d6acf289a067bd578c7904.jpg?width=1200&format=webp
M_bottom_p05_2439141.jpg,남성,하의,스노우피크 어패럴,루트 세미 와이드 팬츠 Navy (S24MMRPT21),77400,40.0,17,66,sportswear,0.5763,white,0.2375,https://img.29cm.co.kr/mall/og_image.png
M_bottom_p05_2865942.jpg,남성,하의,스컬프터,Everyday Lowrise Denim Mid Blue,125100,10.0,38,1685,sportswear,0.7815,pink,0.2526,https://img.29cm.co.kr/next-product/2026/01/22/c5e9b203564a421bb35fd1b4dc1b7516_20260122145414.jpg?width=1200&format=webp
M_bottom_p05_3742814.jpg,남성,하의,노이즈,세미 플레어 데님 진 - 블루,98000,10.0,0,72,preppy,0.3993,white,0.3906,https://img.29cm.co.kr/item/202601/11f0fd9caae42874a3c07d21913d88a8.jpg?width=1200&format=webp
M_bottom_p05_3389414.jpg,남성,하의,플라스틱 프로덕트,MPa REVEALED POCKET PANTS (BLACK) 4/24 순차배송,224000,20.0,1,259,streetwear,0.7062,black,0.5056,https://img.29cm.co.kr/item/202602/11f101a624b449a8a3c08dd3d757d802.jpg?width=1200&format=webp
M_bottom_p05_2946521.jpg,남성,하의,인더로우,5PK HARD TWIST R.S DENIM PANTS - INDIGO BLUE,140270,17.0,24,314,vintage,0.4488,gray,0.2049,https://img.29cm.co.kr/item/202411/11efa0bf862146578f41937620a7b8af.jpg?width=1200&format=webp
M_bottom_p05_3107839.jpg,남성,하의,나우,W 오가닉 테리 하프팬츠 Gray,25800,66.0,11,408,sportswear,0.8495,gray,0.6714,https://img.29cm.co.kr/item/202512/11f0d735138b742ca54043dee576364c.jpg?width=1200&format=webp
M_bottom_p05_3732354.jpg,남성,하의,배드블러드,w-pts25-076 바이퍼 젬스톤 2 Way 커브드 조거 트라우져 - 블랙,239100,20.0,0,1008,streetwear,0.4524,black,0.6419,https://img.29cm.co.kr/item/202601/11f0f6a108d37afea54031ec8ea8bd64.jpg?width=1200&format=webp
M_bottom_p05_3329240.jpg,남성,하의,챔피온,C로고 우븐 스트링 숏팬츠 Blue,27390,50.0,3,63,sportswear,0.468,white,0.3438,https://img.29cm.co.kr/item/202506/11f04d6f6bdc65c189092782fd8258df.jpg?width=1200&format=webp
M_bottom_p05_1075850.jpg,남성,하의,슈퍼서브,시그니처 자수 로고 쇼츠-네이비,32900,22.0,194,608,sportswear,0.8371,white,0.2919,https://img.29cm.co.kr/next-product/2023/03/03/b8ee07c63ad348d8ba5a7da78ab2c33e_20230303104143.jpg?width=1200&format=webp
M_bottom_p05_3411922.jpg,남성,하의,플라스틱 프로덕트,MPa DRIFT DENIM PANTS (STEEL BLUE),250000,0.0,2,395,streetwear,0.6861,gray,0.5376,https://img.29cm.co.kr/item/202602/11f101a03d050452a3c0b366d7f0e158.jpg?width=1200&format=webp
M_bottom_p05_3863348.jpg,남성,하의,라이즈앤빌로우,슬릭라이트 S265 치노팬츠 IVORY,122740,23.0,0,20,sportswear,0.4322,beige,0.4668,https://img.29cm.co.kr/item/202604/11f13893a95b0ad685ee2129f2a6b935.jpg?width=1200&format=webp
M_bottom_p05_3812298.jpg,남성,하의,해브해드,Hickory Double Knee Pants (Hickory Navy),111970,21.0,2,100,vintage,0.3019,white,0.1998,https://img.29cm.co.kr/item/202602/11f10fc4d717e510a5404981b2980ca5.jpg?width=1200&format=webp
M_bottom_p05_3050919.jpg,남성,하의,토마스모어,TF1-PT02 트윌 워시드 팬츠-[미드나잇블루],73500,0.0,30,729,sportswear,0.4475,gray,0.2807,https://img.29cm.co.kr/item/202502/11efe77abe7109da8f0a5bdc0c3aedac.jpg?width=1200&format=webp
M_bottom_p05_3726351.jpg,남성,하의,엘엠씨,POCKET DOUBLE KNEE WORK PANTS purple,89050,40.0,0,30,sportswear,0.5059,purple,0.888,https://img.29cm.co.kr/next-product/2026/01/19/dbbd81cc47204b59a09357efc4899975_20260119154852.jpg?width=1200&format=webp
M_bottom_p05_3732378.jpg,남성,하의,배드블러드,w-pts25-129 Destroyed Raw-Edge Joggers - Gray,133260,21.0,2,247,streetwear,0.5025,gray,0.5123,https://img.29cm.co.kr/item/202601/11f0f6a73317bc36a5401b513f32a4c9.jpg?width=1200&format=webp
M_bottom_p05_3259830.jpg,남성,하의,아르토,[5th] Easy Linen String Pants_White,98000,0.0,39,837,sportswear,0.3026,white,0.8607,https://img.29cm.co.kr/item/202506/11f04b22514a9a1fafc0a1f5e1844538.png?width=1200&format=webp
M_bottom_p05_3926366.jpg,남성,하의,어나더오피스,Santiago Officer Pants (Universal Khaki),147600,10.0,0,27,sportswear,0.5041,beige,0.7176,https://img.29cm.co.kr/item/202604/11f138782cf8590fbc922785681ba99a.jpg?width=1200&format=webp
M_bottom_p05_808465.jpg,남성,하의,그라미치,G 쇼츠 Black,84150,15.0,193,779,sportswear,0.4814,gray,0.4761,https://img.29cm.co.kr/next-product/2023/10/17/d3438514618c441ebcf5ffcd84070a44_20231017095645.jpg?width=1200&format=webp
M_bottom_p05_3844995.jpg,남성,하의,어나더오피스,Santiago Officer Denim Pants (Indigo),132430,19.0,3,89,sportswear,0.4364,gray,0.2319,https://img.29cm.co.kr/item/202603/11f11dd7d4d07036a3c0ed25ac3cc272.jpg?width=1200&format=webp
M_bottom_p05_2254979.jpg,남성,하의,라이즈앤빌로우,[AUTHENTIC] 어센틱 수피마 265 레귤러 스트레이트 치노팬츠 IVORY,157170,7.0,18,235,sportswear,0.2141,white,0.6991,https://img.29cm.co.kr/item/202309/11ee5792bd64b7458a7f97d6cf2bf476.jpg?width=1200&format=webp
M_bottom_p05_3880829.jpg,남성,하의,어나더오피스,Atelier Wide Denim Pants (Khaki-Brown),159890,19.0,0,63,sportswear,0.421,green,0.304,https://img.29cm.co.kr/item/202603/11f128227a137315b49311df6ce8e0e9.jpg?width=1200&format=webp
M_bottom_p05_3187151.jpg,남성,하의,아웃스탠딩,BACK SATIN FATIGUE SHORTS_OLIVE,66600,10.0,19,170,sportswear,0.3833,green,0.8831,https://img.29cm.co.kr/item/202604/11f12d90b7bb453b945463da28dfe644.jpg?width=1200&format=webp
M_bottom_p05_3842034.jpg,남성,하의,비헤비어,523L SELVEDGE DENIM PANTS bleached,179000,0.0,0,118,vintage,0.3175,white,0.2536,https://img.29cm.co.kr/item/202603/11f11deff747737ca3c0f3117f4e1c52.png?width=1200&format=webp
M_bottom_p06_3129618.jpg,남성,하의,우마뭉,Light weight cotton volume silhouette pants_Black,152150,15.0,3,134,sportswear,0.3855,black,0.5932,https://img.29cm.co.kr/item/202506/11f0472c268f64b189096becdc7c2b19.jpg?width=1200&format=webp
M_bottom_p06_3842485.jpg,남성,하의,애프터프레이,라인 워시드 플레어 데님 진스 인디고,135150,15.0,0,47,casual,0.2515,white,0.3729,https://img.29cm.co.kr/item/202603/11f126942d4ef2e794542305f2615922.jpg?width=1200&format=webp
M_bottom_p06_2848067.jpg,남성,하의,아워호프,Lace Label Track Pants - Navy,55740,29.0,23,782,streetwear,0.4828,gray,0.5035,https://img.29cm.co.kr/item/202409/11ef7a5a537fbc03a23c9ff8aea94984.jpg?width=1200&format=webp
M_bottom_p06_3933765.jpg,남성,하의,에토스,BANDED BUCKLE PANTS (CHARCOAL),274550,5.0,0,26,sportswear,0.5585,black,0.5104,https://img.29cm.co.kr/item/202604/11f13a055778fc2e85eec57aa87faa20.jpg?width=1200&format=webp
M_bottom_p06_3779871.jpg,남성,하의,뉴발란스,NBMLG21413/ UNI 에센셜 썸머 경량 와이드 팬츠 (BLACK),79900,0.0,4,31,sportswear,0.9348,black,0.4843,https://img.29cm.co.kr/next-product/2026/02/11/3960bc5043114fdf95f60dca8ab3dd27_20260211105621.jpg?width=1200&format=webp
M_bottom_p06_3731882.jpg,남성,하의,러프사이드,Box Pleat Pants Charcoal,140000,5.0,0,22,sportswear,0.3677,green,0.7667,https://img.29cm.co.kr/item/202604/11f12e6bc14293169ec54740815ba914.jpg?width=1200&format=webp
M_bottom_p06_3829547.jpg,남성,하의,디키즈,워시드 루즈핏 트윌 카고 팬츠 Dyed Camo,87980,19.0,2,54,streetwear,0.8978,gray,0.3203,https://img.29cm.co.kr/next-product/2026/03/13/89eae6d64e704a81abea1c4b5d272eb1_20260313155756.jpg?width=1200&format=webp
M_bottom_p06_3239565.jpg,남성,하의,비비홈,[29CM 단독][알러쉴드](uni) 미드나잇인파리 고밀도 순면 스트라이프 파자마 숏팬츠 블루아워,21280,28.0,50,418,sportswear,0.3128,white,0.5273,https://img.29cm.co.kr/item/202504/11f021b330123f07b170ad47f5150580.jpg?width=1200&format=webp
M_bottom_p06_3489778.jpg,남성,하의,아트 이프 액츠,Sashiko 5P Pants_Japanese Fabric_Vintage Indigo,204250,5.0,0,145,casual,0.2332,gray,0.3486,https://img.29cm.co.kr/item/202603/11f1179023769794a5401f75533d395a.jpg?width=1200&format=webp
M_bottom_p06_3917768.jpg,남성,하의,르아르,사이드 지퍼 가먼트 다잉 카고 팬츠 [네이비],62000,6.0,0,7,sportswear,0.4172,gray,0.3887,https://img.29cm.co.kr/item/202603/11f11788762f2c5ea3c08fbd9e933470.jpg?width=1200&format=webp
M_bottom_p06_3877817.jpg,남성,하의,아웃스탠딩,OFFICER CHINO SHORTS_REPAIR KHAKI,84600,10.0,0,48,sportswear,0.5607,beige,0.5972,https://img.29cm.co.kr/item/202604/11f12d93e9df1681b493893eeb2cce8b.jpg?width=1200&format=webp
M_bottom_p06_3709645.jpg,남성,하의,아웃스탠딩,50S RIDERS SELVEDGE ZIP PANTS_L.BLUE,129600,10.0,7,125,streetwear,0.2941,white,0.3297,https://img.29cm.co.kr/item/202601/11f0f0e64fb80680a54079f9380b5edd.jpg?width=1200&format=webp
M_bottom_p06_3091260.jpg,남성,하의,디키즈,퍼티그 라이트 나일론 팬츠 Black,71830,19.0,18,241,streetwear,0.8942,brown,0.5038,https://img.29cm.co.kr/next-product/2025/04/17/a66496e1ccf644ddb01cb9a4077188c6_20250417093414.jpg?width=1200&format=webp
M_bottom_p06_2448288.jpg,남성,하의,에이치덱스,자이언트핏 매쉬 와이드 팬츠 (Black),46880,32.0,49,349,sportswear,0.6209,black,0.4868,https://img.29cm.co.kr/next-product/2024/09/02/3fdf763fdf894c73971fab15cdcd821b_20240902111124.jpg?width=1200&format=webp
M_bottom_p06_3892814.jpg,남성,하의,언더아머,테크 스포츠 쇼츠 6014639-001,37400,37.0,0,10,sportswear,0.9711,black,0.3026,https://img.29cm.co.kr/item/202603/11f12c0deef0c7b9b493994234f9b868.jpg?width=1200&format=webp
M_bottom_p06_2156785.jpg,남성,하의,파르티멘토,Wide Sweat Jogger Pants Black,32370,34.0,53,510,sportswear,0.8426,black,0.7212,https://img.29cm.co.kr/item/202308/11ee3032bbbda5c3aa4f9590abf870ac.jpg?width=1200&format=webp
M_bottom_p06_3896963.jpg,남성,하의,브라운야드,"Essential Denim, Blue",226100,5.0,1,17,vintage,0.2401,blue,0.2638,https://img.29cm.co.kr/item/202604/11f12d6c984d0bafb49387a2a3ac33ba.jpg?width=1200&format=webp
M_bottom_p06_3814822.jpg,남성,하의,브라운야드,"Boiled Wool Twill Pants, Stone",254600,5.0,0,59,sportswear,0.3667,gray,0.3764,https://img.29cm.co.kr/item/202603/11f116a027472b92a5405541c5093e80.jpg?width=1200&format=webp
M_bottom_p06_3867035.jpg,남성,하의,샌드사운드,(UNISEX) 패러슈트 밴딩 팬츠  올리브 (MS6221A41J),84330,34.0,0,23,streetwear,0.9527,gray,0.4432,https://img.29cm.co.kr/item/202603/11f1233423e07558a3c075092a556ec9.jpg?width=1200&format=webp
M_bottom_p06_3434943.jpg,남성,하의,토마스모어,TF3-PT01 피치넬리팬츠 - [오리온블루],73500,0.0,49,517,sportswear,0.4048,gray,0.4137,https://img.29cm.co.kr/item/202509/11f089fd91f52a83ab5dbdc7e74ece43.jpg?width=1200&format=webp
M_bottom_p06_2626868.jpg,남성,하의,밀로 아카이브,리플렉트 커브드 치노 팬츠 [차콜 그레이],65080,34.0,68,2137,sportswear,0.565,gray,0.4518,https://img.29cm.co.kr/item/202405/11ef0e8ff0b2b32db9bb8d0006e453af.png?width=1200&format=webp
M_bottom_p06_3772191.jpg,남성,하의,인사일런스,엔지니어핏 데님 팬츠 BEIGE,123670,26.0,0,88,casual,0.2589,brown,0.2958,https://img.29cm.co.kr/item/202602/11f107d6d9d3fbbca3c093e5cb409bfe.jpg?width=1200&format=webp
M_bottom_p06_808466.jpg,남성,하의,그라미치,G 쇼츠 Olive,68090,23.0,208,920,streetwear,0.5109,green,0.611,https://img.29cm.co.kr/next-product/2023/10/17/11d96d68994f4e909b060ba2c339c667_20231017095619.jpg?width=1200&format=webp
M_bottom_p06_1762025.jpg,남성,하의,슈퍼서브,테니스 조거팬츠-라이트그레이,39900,42.0,235,696,sportswear,0.8098,gray,0.4695,https://img.29cm.co.kr/next-product/2023/03/03/8b13bfe28dee45fca80748d785552fd9_20230303101737.jpg?width=1200&format=webp
M_bottom_p06_3863344.jpg,남성,하의,라이즈앤빌로우,SUMMER GABARDINE M52 밀리터리 치노팬츠 NAVY,130460,23.0,1,28,sportswear,0.5821,blue,0.1948,https://img.29cm.co.kr/item/202604/11f13893baba379bbc920757b06a29d9.jpg?width=1200&format=webp
