filename,gender,category,brand,product_name,price,discount_rate,review_count,heart_count,category_label
남성_아우터_p06_3032166.jpg,남성,아우터,코드그라피,배색 테크 카라 숏 자켓_아이보리,48950,45.0,2,157,3
남성_아우터_p06_3042206.jpg,남성,아우터,나우,에어쉴드 후드 코트 M Khaki,136050,54.0,8,864,3
남성_아우터_p06_3049773.jpg,남성,아우터,아디다스,에센셜 3S 윈드브레이커 - 블랙 / JE6325,64350,35.0,14,226,3
남성_아우터_p06_2324283.jpg,남성,아우터,르몽생미셸,몰스킨 남성 Genuine Lmsm Work Jacket_Blue,416100,5.0,182,1530,3
남성_아우터_p06_3832790.jpg,남성,아우터,카키스,Hooded Wind Jacket Faded Blue,239000,0.0,0,122,3
남성_아우터_p06_3341325.jpg,남성,아우터,코닥어패럴,네이쳐필터 초경량 자켓 BLACK,80330,57.0,1,31,3
남성_아우터_p06_2785774.jpg,남성,아우터,스웨이드,WASHED HOOD ZIP UP [PIGMENT NAVY],71200,20.0,4,374,3
남성_아우터_p06_3472483.jpg,남성,아우터,비헤비어,TYPE-1 SELVEDGE NEP DENIM JACKET nep indigo,249000,0.0,4,309,3
남성_아우터_p06_1294262.jpg,남성,아우터,퍼스텝,[패키지] 투 파인더 세트 6종 (후드집업 JUHD4453 + 트레이닝팬츠 JULP4442),69400,36.0,448,14333,3
남성_아우터_p06_3745679.jpg,남성,아우터,아디다스,파이어버드 트랙 탑 KD8312,119000,0.0,4,136,3
남성_아우터_p06_3782566.jpg,남성,아우터,에스피오나지,Zip Front Deck Jacket Olive,148800,20.0,2,88,3
남성_아우터_p06_3863471.jpg,남성,아우터,고낙,Drifter Jacket Black,226000,0.0,0,59,3
남성_아우터_p06_3834411.jpg,남성,아우터,와일드브릭스,W25 UPLAND HUNTING JACKET (dark olive),328000,0.0,0,50,3
남성_아우터_p06_3821604.jpg,남성,아우터,아모멘토,"Raglan Cotton Zip Jumper, Black",359000,0.0,2,107,3
남성_아우터_p06_3752656.jpg,남성,아우터,비헤비어,DISTRESSED GLOVE FULL ZIP PARKA purple navy,198000,0.0,1,69,3
남성_아우터_p06_2795597.jpg,남성,아우터,혼다 모터사이클 어패럴,Track Zip up Jacket Black,159000,0.0,14,400,3
남성_아우터_p06_3449541.jpg,남성,아우터,부기홀리데이,14 BERKSHIRE FIELD COAT (navy),368000,0.0,11,442,3
남성_아우터_p06_1277151.jpg,남성,아우터,인사일런스,오버사이즈 울 블레이저 BLACK,159000,10.0,196,1456,3
남성_아우터_p06_3777656.jpg,남성,아우터,디키즈,카도 립스탑 패커블 윈드브레이커 Black,99000,0.0,3,147,3
남성_아우터_p06_3044869.jpg,남성,아우터,디스이즈네버댓,Washed Work Jacket Black,119400,40.0,18,1160,3
남성_아우터_p06_3174944.jpg,남성,아우터,리가즈,Denim Trucker Jacket - Brown,129500,50.0,10,170,3
남성_아우터_p06_3566918.jpg,남성,아우터,파르티멘토,[Thermolite] Light Padding Jacket Gray,101610,37.0,63,5082,3
남성_아우터_p06_3062139.jpg,남성,아우터,필루미네이트,파이핑 라인 윈드 브레이커-라이트카키,49900,44.0,1,187,3
남성_아우터_p06_3068076.jpg,남성,아우터,쿠어,브러쉬드 스윙 탑 자켓 (워시드베이지),225000,10.0,14,313,3
남성_아우터_p06_3442051.jpg,남성,아우터,브론슨,ECWCS Woodland Camo Parka,134100,10.0,2,71,3
남성_아우터_p06_3070160.jpg,남성,아우터,클로브,New Active Oversized Hoody Zip-up (Light Grey),99080,23.0,32,362,3
남성_아우터_p06_3709646.jpg,남성,아우터,아웃스탠딩,50S WESTERN RIDER SELVEDGE JACKET_L.BLUE,160200,10.0,5,90,3
남성_아우터_p06_3828976.jpg,남성,아우터,매너그램,[VANCET 일본 수입원단] 프렌치 워크 자켓,224100,10.0,0,58,3
남성_아우터_p06_3793109.jpg,남성,아우터,노스페이스,남성 프리 자켓 NJ3BS01A_BLK,128520,32.0,1,30,3
남성_아우터_p06_3732057.jpg,남성,아우터,아디다스,파이어버드 트랙 탑 KD8313,119000,0.0,3,109,3
남성_아우터_p06_3559336.jpg,남성,아우터,노앙,COLOR BLOCK HALF-ZIP FLEECE RED,112800,40.0,49,640,3
남성_아우터_p06_3835038.jpg,남성,아우터,파타고니아,멘즈 후디니 재킷 24142R5 (BOB),199000,0.0,0,55,3
남성_아우터_p06_3842287.jpg,남성,아우터,비헤비어,DISTRESSED TYPE-1 DENIM JACKET bleached,249000,0.0,0,47,3
남성_아우터_p06_3729125.jpg,남성,아우터,마인드브릿지 맨,스웨이드 미니멀 집업 블루종 - 2color M1JP2102,179000,0.0,3,76,3
남성_아우터_p06_3795777.jpg,남성,아우터,부기홀리데이,15 UTILITY FIELD JACKET (black),298000,0.0,0,18,3
남성_아우터_p06_3820599.jpg,남성,아우터,고낙,Cotton Linen Fasel Jacket Black,263000,0.0,2,86,3
남성_아우터_p06_3177158.jpg,남성,아우터,어나더오피스,Fatigue Garment Jacket (Olive),238400,20.0,6,383,3
남성_아우터_p06_1905508.jpg,남성,아우터,노매뉴얼,TRANSLUCENT HOODED JACKET - SAND YELLOW,77400,40.0,17,361,3
남성_아우터_p06_2166120.jpg,남성,아우터,코드그라피,화섬 배색 스포츠 크루넥_4COLOR,48300,30.0,95,2827,3
남성_아우터_p06_1702918.jpg,남성,아우터,수아레,헤리티지 블레이저 시리즈,109900,21.0,173,3047,3
남성_아우터_p06_3884841.jpg,남성,아우터,어반플레이어스,테오 크로스블락 바람막이 (블랙),39900,51.0,0,38,3
남성_아우터_p06_3786094.jpg,남성,아우터,고낙,Dry Cotton Baker Jacket Black,210000,0.0,3,94,3
남성_아우터_p06_3127328.jpg,남성,아우터,카고브로스,카라 하프 워크자켓 (아이보리),119500,35.0,0,304,3
남성_아우터_p06_1444883.jpg,남성,아우터,더블유엠씨,WMC 오버핏 숏 야상 점퍼_BEIGE,71400,40.0,5,730,3
남성_아우터_p06_3466272.jpg,남성,아우터,디미트리블랙,프렌치 워크 자켓_코튼 블랙,49900,17.0,2,24,3
남성_아우터_p06_3448655.jpg,남성,아우터,쿠어,타입1 리지드 데님 트러커 자켓 (인디고),261000,10.0,7,255,3
남성_아우터_p06_3023259.jpg,남성,아우터,시티브리즈,라인 배색 윈드 점퍼_2COLORS,111200,20.0,29,1094,3
남성_아우터_p06_3763373.jpg,남성,아우터,파르티멘토,VTG Faded Hood Zip-up Black,69930,33.0,3,42,3
남성_아우터_p06_2779691.jpg,남성,아우터,노티카,옥스포드 해링턴 자켓 NJK0534,89500,50.0,14,171,3
여성_상의_p01_3866102.jpg,여성,상의,제너럴아이디어,[여울 PICK] (선발매) WOMAN 루즈핏 래글런 핀턱 블라우스 [IVORY] / GF2LBL514,37160,31.0,2,15151,1
여성_상의_p01_3185392.jpg,여성,상의,몽돌,"[오제, 묵화 PICK] 에센셜 라운드넥 반팔 티셔츠 MDTS073_10 Colors",22890,38.0,375,13141,1
여성_상의_p01_3754900.jpg,여성,상의,프리버07,[정린 PICK][예약배송] V-neck punching lace blouse [FRSP05BL03]_White,70620,34.0,143,24893,1
여성_상의_p01_3191643.jpg,여성,상의,튜드먼트,50s EMBROIDERED T-SHIRT (7COL),31500,25.0,1058,18377,1
여성_상의_p01_3751730.jpg,여성,상의,파르티멘토 우먼,PWC RIBBED EVERYDAY SHORT SLEEVE TEE_8COLOR,21670,25.0,171,9667,1
여성_상의_p01_3442316.jpg,여성,상의,비터셀즈,Oversized Essential Shirt-Ivory,45670,23.0,132,16870,1
여성_상의_p01_3798217.jpg,여성,상의,어랜,[5차/경리님 착용]Cut-off one shoulder sweatshirt_melange pink,62510,26.0,24,5192,1
여성_상의_p01_3259431.jpg,여성,상의,몽돌,[2PACK] 에센셜 라운드넥 반팔 티셔츠,37470,49.0,179,3012,1
여성_상의_p01_3748753.jpg,여성,상의,미치코런던 코시노,Light Oversized Check Shirts Blue / Black,52950,26.0,71,9828,1
여성_상의_p01_3750674.jpg,여성,상의,위드아웃썸머,Ruffle shirring blouse_check,92230,30.0,134,11990,1
여성_상의_p01_3871774.jpg,여성,상의,아틀리에 나인,HALTER LAYER SHRRING TEE (T-7208),44840,24.0,3,2417,1
여성_상의_p01_3770791.jpg,여성,상의,미치코런던 코시노,Deep Button Collar Neck Top Melange Grey,37510,26.0,18,5066,1
여성_상의_p01_3902513.jpg,여성,상의,하네,[지연 착용][29 단독]도트 스트랩 프릴 블라우스 2Color,62100,28.0,2,1565,1
여성_상의_p01_3773958.jpg,여성,상의,미치코런던 코시노,[슈멍 pick] Pin-tuck Frill Blouse White,53690,26.0,18,5330,1
여성_상의_p01_3224844.jpg,여성,상의,몽돌,캡 내장 골지 스퀘어넥 코튼 이너 나시 MDTS075_7 Colors,20420,38.0,193,5324,1
여성_상의_p01_3831252.jpg,여성,상의,르바,[2PACK][사이즈 선택] All-Day Cotton Rib T-shirt - 12colors,67080,14.0,27,3131,1
여성_상의_p01_3777277.jpg,여성,상의,108파운드,Picnic Check Shirt_Blue,55350,33.0,40,3917,1
여성_상의_p01_3442256.jpg,여성,상의,비터셀즈,[2 PACK-컬러추가]Essential Golgi Tee-11 colors,50500,35.0,2446,50446,1
여성_상의_p01_2809438.jpg,여성,상의,아틀리에 나인,LOND2 WAIST TUCK BLOUSE (Z-BL-4287),44840,24.0,570,40607,1
여성_상의_p01_3770962.jpg,여성,상의,미치코런던 코시노,Bohemian Lace Blouse White,50740,26.0,25,7060,1
여성_상의_p01_3378134.jpg,여성,상의,비터셀즈,Oversized Sasha Stripe Shirt-Ivory,50310,23.0,170,13174,1
여성_상의_p01_3628013.jpg,여성,상의,썸웨어버터,[20th] Raglan Campus Logo Long Top - Grey(Navy),40040,18.0,281,14418,1
여성_상의_p01_3777286.jpg,여성,상의,108파운드,Ballet Blouse_Ivory,56030,32.0,66,4865,1
여성_상의_p01_3354267.jpg,여성,상의,브론슨,Tompkins Loopwheeled Tubular Tee 4 Color,40500,10.0,548,2617,1
여성_상의_p01_3145892.jpg,여성,상의,하네,[지연착용][스크런치 SET] 텐셀 글로우 시어셔츠 5Color,58830,38.0,737,19927,1
여성_상의_p01_3266783.jpg,여성,상의,하네,[지연착용][스크런치 SET] 플로우 체크 시어 셔츠 4Color,53410,46.0,181,8031,1
여성_상의_p01_3853196.jpg,여성,상의,비터셀즈,Rose Petal Tee-Olive,39570,19.0,13,2845,1
여성_상의_p01_3535240.jpg,여성,상의,프렙포더,[43rd] Curve scarf blouse (stone gray),118710,19.0,293,27162,1
여성_상의_p01_3792296.jpg,여성,상의,더릴,[12th 예약배송/4월 16일] Spring Mare Frill Blouse_Ivory,119000,0.0,90,10634,1
여성_상의_p01_3813872.jpg,여성,상의,트위,[2차] 베런 홀터넥 나시 긴팔 티셔츠 세트,36990,38.0,22,5037,1
여성_상의_p01_3348918.jpg,여성,상의,어랜,[8차]Ruffle floral open blouse_ivory,115400,26.0,87,9150,1
여성_상의_p01_2605280.jpg,여성,상의,아틀리에 나인,LOND WAIST TUCK  BLOUSE (Z-BL-4225),37240,24.0,1824,53909,1
여성_상의_p01_2746755.jpg,여성,상의,아르토,[60th] Essential Boat Neck Tee_4 Colors,36000,0.0,1151,22862,1
여성_상의_p01_2123023.jpg,여성,상의,코즈넉,캡 내장 심리스 쿨링 크롭 레이어드 이너 나시 수면브라 끈나시,7900,20.0,4404,48205,1
여성_상의_p01_3415743.jpg,여성,상의,몽돌,에센셜 레이어드 긴팔 티셔츠 MDTS084_6 Colors,28800,40.0,212,13459,1
여성_상의_p01_3259347.jpg,여성,상의,썸웨어버터,[18th] Boat neck Pendant Top - 6Color,31870,18.0,238,20041,1
여성_상의_p01_993892.jpg,여성,상의,이스트로그 퍼머넌트,[스페셜오더] ONE POCKET T-SHIRT new ver. (12 COLORS),40800,15.0,2104,10327,1
여성_상의_p01_3879878.jpg,여성,상의,레이브,Dot Rose Graphic T-shirts VW6ME434_3color,58000,0.0,69,899,1
여성_상의_p01_2511426.jpg,여성,상의,공드린,[33차]_헤이즐 티셔츠 (5color),29400,30.0,2340,21316,1
여성_상의_p01_3167970.jpg,여성,상의,제너럴아이디어,[여울 PICK] WOMAN 레이어드 에센셜 하프 풀오버 [BLACK] / WBE2L05533,39000,25.0,426,11609,1
여성_상의_p01_3054714.jpg,여성,상의,미치코런던 코시노,OVERSIZED STRIPE SHIRTS BLUE,56050,5.0,425,11261,1
여성_상의_p01_3346457.jpg,여성,상의,호쿠스포쿠스,[11th] Linen Sunveil Blouse_White,116100,10.0,104,5988,1
여성_상의_p01_2448468.jpg,여성,상의,몽돌,사이드 셔링 메쉬 롱슬리브 아이보리 MDTS061IVORY,22890,38.0,396,14198,1
여성_상의_p01_3442334.jpg,여성,상의,비터셀즈,Oversized Essential Shirt-Olive,45670,23.0,98,7275,1
여성_상의_p01_2583506.jpg,여성,상의,온앤온,[블랙 29CM단독] 하프 소매 타이 블라우스 NEW6XBC01_2color,132680,39.0,80,6691,1
여성_상의_p01_3853199.jpg,여성,상의,비터셀즈,Rose Petal Tee-White,39570,19.0,15,1728,1
여성_상의_p01_3410565.jpg,여성,상의,108파운드,Reversible 3/4 Sleeve Tee_Ivory,30190,23.0,467,12951,1
여성_상의_p01_3866099.jpg,여성,상의,제너럴아이디어,[선발매] WOMAN 루즈핏 래글런 핀턱 블라우스 [BLACK] / GF2LBL514,37160,31.0,0,860,1
여성_상의_p01_3799962.jpg,여성,상의,락피쉬웨더웨어,RIBBON TIED SLEEVELESS - 4 colors,30530,29.0,1,2260,1
여성_상의_p01_3805419.jpg,여성,상의,코어드,[7차/예약배송] Standard oxford washed shirt (ivory),79050,15.0,24,3656,1
여성_상의_p02_3716792.jpg,여성,상의,레터프롬문,[4/14 순차배송] 노트니 라운드넥 프릴 블라우스 ( 아이보리 ),69860,26.0,28,8293,1
여성_상의_p02_3802082.jpg,여성,상의,체,[6th] Amber Shirt - Charcoal,152190,15.0,1,1275,1
여성_상의_p02_3765190.jpg,여성,상의,몽돌,스트라이프 시스루 오버핏 셔츠 그레이 [MDSH019STGRAY],44550,38.0,0,663,1
여성_상의_p02_3701951.jpg,여성,상의,녹섭,[17차 리오더] modern ribbon blouse_black (2 SIZE),134900,29.0,212,5174,1
여성_상의_p02_3204748.jpg,여성,상의,랑거,iconic 1 ombre check shirt_2Colors,82950,48.0,295,16021,1
여성_상의_p02_3763595.jpg,여성,상의,플로움,[29CM 단독] Antique Waving Blouse_3color,139040,12.0,62,11404,1
여성_상의_p02_3879249.jpg,여성,상의,비터셀즈,[단독][쁨이 PICK][2 PACK]Essential Golgi Half Tee-10colors,46400,30.0,0,658,1
여성_상의_p02_3813875.jpg,여성,상의,트위,[은채 PICK] [2차/컬러추가] 르벨 시스루 카라 골지 긴팔 티셔츠,46480,34.0,2,3577,1
여성_상의_p02_3809238.jpg,여성,상의,망고매니플리즈,ONCE FRILL BLOUSE_WHITE,92650,15.0,14,3268,1
여성_상의_p02_3770941.jpg,여성,상의,미치코런던 코시노,Deep Button Collar Neck Top Camel Beige,37510,26.0,22,1718,1
여성_상의_p02_3797503.jpg,여성,상의,썬번프로젝트,"HEART DOG OVERFIT T-SHIRT, MELANGE GRAY",59000,0.0,17,5794,1
여성_상의_p02_3812250.jpg,여성,상의,아워코모스,[모찌언니 착용]comos 1685 high-neck stripe blouse (sky blue),82590,35.0,1,2042,1
여성_상의_p02_3748762.jpg,여성,상의,미치코런던 코시노,Glitter Stripe Textured Shirts White,50740,26.0,24,3219,1
여성_상의_p02_3442336.jpg,여성,상의,비터셀즈,Oversized Essential Shirt-Blue,44660,24.0,31,2424,1
여성_상의_p02_3770950.jpg,여성,상의,미치코런던 코시노,[슈멍 pick] Glow Jacquard Tie Blouse White,45590,26.0,17,2872,1
여성_상의_p02_3751107.jpg,여성,상의,아틀리에 나인,N HALTER SLEEVELESS LAYERED BLOUSE (BL-4404),113240,24.0,26,6780,1
여성_상의_p02_3091062.jpg,여성,상의,로우클래식,OVERSIZED Lc CHECKED SHIRT_PINK [LC267SH01PK],134000,16.0,148,4950,1
여성_상의_p02_3444277.jpg,여성,상의,썸웨어버터,[김가을 Pick] [18th] Wave Logo Raglan Long Top - White Melange(Navy),56380,18.0,495,24277,1
여성_상의_p02_3762609.jpg,여성,상의,틸아이다이,[스크런치 SET] Ray overfit check shirt [TISP05SH01]_Red,86490,27.0,47,3430,1
여성_상의_p02_3457163.jpg,여성,상의,썸웨어버터,[19th] Small Wave Logo Stripe Sweatshirt - Grey,80070,18.0,386,23147,1
여성_상의_p02_3774271.jpg,여성,상의,포에토,[9th] Connect halter top (4 color),27200,15.0,158,5262,1
여성_상의_p02_3266785.jpg,여성,상의,하네,[지연착용]프릴 플레어 슬리브리스_Stripe,52640,38.0,26,1639,1
여성_상의_p02_3493385.jpg,여성,상의,어다울,[32차 리오더] Drape neck belted blouse - light grey,72990,37.0,44,6130,1
여성_상의_p02_995877.jpg,여성,상의,파사드패턴,실켓 코튼 티셔츠_8color,58000,0.0,5531,33271,1
여성_상의_p02_2539483.jpg,여성,상의,아우브아워,[14차 재입고] tie button blouse (dusty sky),95210,23.0,154,4946,1
여성_상의_p02_3027116.jpg,여성,상의,비터셀즈,Sporty Heart Long Sleeve-Ivory,35530,19.0,1440,20781,1
여성_상의_p02_3747964.jpg,여성,상의,썸웨어버터,[김가을 PICK] [8th] Niro Stripe Raglan Long Top - Ivory(Navy),48210,18.0,14,3573,1
여성_상의_p02_3442287.jpg,여성,상의,비터셀즈,Oversized Essential ST Tee-Ivory,36020,26.0,207,4562,1
여성_상의_p02_3097248.jpg,여성,상의,가니송,[purplegray단독] Fleur Pleats Blouse_7colors,54190,28.0,604,20564,1
여성_상의_p02_3210491.jpg,여성,상의,이아,SHEER LINE SHIRT (SAND),121600,5.0,77,2741,1
여성_상의_p02_3832028.jpg,여성,상의,몽돌,에센셜 레이어드 반팔 티셔츠 MDTS099_5 Colors,25990,38.0,7,623,1
여성_상의_p02_3079603.jpg,여성,상의,어랜,[11차] Draped tie blouse_brown,111800,26.0,580,39946,1
여성_상의_p02_3790443.jpg,여성,상의,하네,프릴 루즈핏 블라우스_White,54390,36.0,0,1511,1
여성_상의_p02_1942789.jpg,여성,상의,파르티멘토 우먼,[29CM 단독 컬러] PW 90s SHORT SLEEVE TEE_10COLORS,25900,34.0,6415,60178,1
여성_상의_p02_3854241.jpg,여성,상의,유제,[8th] NUA WRAP SHIRTS (Cream),114500,0.0,23,3155,1
여성_상의_p02_3378146.jpg,여성,상의,비터셀즈,Oversized Connie Check Shirt-Black,46740,28.0,283,9089,1
여성_상의_p02_3035782.jpg,여성,상의,레터프롬문,[29CM 단독] 리브 홀터넥 레이어드 티셔츠 ( 네이비 ),49280,28.0,85,23608,1
여성_상의_p02_3860608.jpg,여성,상의,유제,[5th] BUTTON CAMI & TOP (Cream),76000,0.0,7,5413,1
여성_상의_p02_3749902.jpg,여성,상의,몽돌,[SET] 린넨 시스루 가디건 & 슬리브리스 그레이 MDCD050GRAY,50740,38.0,16,1422,1
여성_상의_p02_1985434.jpg,여성,상의,모헤,MHE signature tee _ 11color,29750,15.0,6849,67356,1
여성_상의_p02_3773960.jpg,여성,상의,미치코런던 코시노,Pin-tuck Frill Blouse Black,53690,26.0,10,1391,1
여성_상의_p02_3750670.jpg,여성,상의,위드아웃썸머,Ruffle shirring blouse_ivory,92230,30.0,16,3410,1
여성_상의_p02_3774888.jpg,여성,상의,미치코런던 코시노,Textured Tie Top Cream,31630,26.0,7,2412,1
여성_상의_p02_3738156.jpg,여성,상의,포에토,[9th] Spring boat tee (4 color),43350,15.0,103,5243,1
여성_상의_p02_3848797.jpg,여성,상의,시눈,[29CM단독] [3차 리오더] Pink X Sinoon Crochet T-Shirt (White),55100,5.0,6,1855,1
여성_상의_p02_3598810.jpg,여성,상의,토아베,[41차] Draped Wool Tencel Layered Tee Set (Gray),59850,25.0,247,26017,1
여성_상의_p02_3759007.jpg,여성,상의,모멧,[꼬민지 pick 29CM 단독] 허밍 셔링 블라우스 핑크,89790,23.0,30,3193,1
여성_상의_p02_3436508.jpg,여성,상의,미치코런던 코시노,SOFT TOUCH CHECK SHIRTS NAVY CHECK,58900,5.0,298,11402,1
여성_상의_p02_3850806.jpg,여성,상의,앳코너,[인플루언서 착용] [29CM 단독] Comfort Frilled-Neck Shirring Blouse Ivory AT6BLA017IV,89590,28.0,0,627,1
여성_상의_p02_3748861.jpg,여성,상의,미치코런던 코시노,3/4 Sleeve Slim Fit Shirts White,46330,26.0,23,2616,1
여성_상의_p03_3718179.jpg,여성,상의,루에브르,[29CM 단독]Draped String T-shirt SW6SE641_3color,57080,28.0,99,8138,1
여성_상의_p03_3462452.jpg,여성,상의,더바넷,Lang Stripe Overfit T-shirt_Grey,93100,5.0,521,11873,1
여성_상의_p03_3075394.jpg,여성,상의,아르토,[14th] Frill Pintuck Blouse_White,128000,0.0,107,4574,1
여성_상의_p03_3741149.jpg,여성,상의,아워호프,브이넥 러플 핀턱 블라우스 - Cream,69660,23.0,28,6515,1
여성_상의_p03_2172828.jpg,여성,상의,틸아이다이,Stripe soft touch T-shirt_Ivory,31260,27.0,1483,10986,1
여성_상의_p03_3806813.jpg,여성,상의,로우클래식,OVERSIZED Lc CHECKED SHIRT_BLUE [LC267SH01BL],134000,16.0,15,1705,1
여성_상의_p03_3749973.jpg,여성,상의,어반디타입,[쁨이 PICK] 빈티지 코티지 체크 셔츠_3color,49000,17.0,16,1653,1
여성_상의_p03_2503611.jpg,여성,상의,이아,COWL NECK BLOUSE (BEIGE),90250,5.0,363,14919,1
여성_상의_p03_1556285.jpg,여성,상의,시야쥬,SITP5063 U-neck T-shirt_White,27540,24.0,2514,30350,1
여성_상의_p03_3838280.jpg,여성,상의,론크,"[헤이가가,지구 PICK] RUFFLE V-NECK STRAP BLOUSE (IVORY)",85920,42.0,0,990,1
여성_상의_p03_3908071.jpg,여성,상의,하네,[지연 착용][스크런치 SET]프레셔 스트라이프 시어셔츠 3Color,71100,28.0,0,504,1
여성_상의_p03_3458529.jpg,여성,상의,루에브르,Cowl Halter Layered Jersey Top SW6XE343_3color,49860,28.0,335,10868,1
여성_상의_p03_3756989.jpg,여성,상의,라메레이,[효경 착용][4차 리오더]Linkle High-Neck Cap Sleeve Blouse[LMBFSPSH322]-Cream,98690,23.0,28,3678,1
여성_상의_p03_3823275.jpg,여성,상의,프렙포더,[5th] Sheer Curve scarf blouse (blush),118710,19.0,14,3263,1
여성_상의_p03_3437541.jpg,여성,상의,씨타,Wool Blend Comfort-Fit Waffle Long-sleeve T-shirt_CTT392(5color),29630,44.0,228,4387,1
여성_상의_p03_3714943.jpg,여성,상의,론론,[SET] SOFT MINI LABEL LONG SLEEVE (9colors),49280,44.0,382,13322,1
여성_상의_p03_3103084.jpg,여성,상의,파르티멘토 우먼,PWC BABY TEE_EMERALD,20920,25.0,228,5815,1
여성_상의_p03_3049598.jpg,여성,상의,부디무드라,[BEST] Carrie tank top _6 Colors,65000,0.0,536,4436,1
여성_상의_p03_3715908.jpg,여성,상의,메리온,퓨렌 드레이프 블라우스_2COLORS,70380,24.0,94,6154,1
여성_상의_p03_3219332.jpg,여성,상의,어랜,[7차]Button point cap sleeve top_mint,44900,23.0,173,11528,1
여성_상의_p03_3738396.jpg,여성,상의,슬로우롤리,[3차리오더] Stripe crop basic shirt_3 Colors,112340,18.0,118,413,1
여성_상의_p03_3803235.jpg,여성,상의,코어드,[6차/예약배송] Standard oxford washed shirt (sky blue),79050,15.0,25,2585,1
여성_상의_p03_3163859.jpg,여성,상의,트위,[은채 PICK/컬러추가] 포에지 빅 레터링 자수 티셔츠,29340,26.0,171,5586,1
여성_상의_p03_2639913.jpg,여성,상의,시눈,Sinoon Signature Logo T-Shirts (Deep Pink),36750,25.0,161,3634,1
여성_상의_p03_3770977.jpg,여성,상의,미치코런던 코시노,Bohemian Lace Blouse Butter,50740,26.0,7,1726,1
여성_상의_p03_3451102.jpg,여성,상의,파사드패턴,헨리넥 워시드 코튼 립 티셔츠_3color,68000,0.0,197,7848,1
여성_상의_p03_3807644.jpg,여성,상의,더스,[6th 4/21 예약배송] 아야 슬림 피케 탑 - 베이지,44000,29.0,31,1813,1
여성_상의_p03_3829987.jpg,여성,상의,어반디타입,"[한삐우, 쁨이 PICK] 리버사이드 시티 티셔츠_3color",32370,34.0,29,843,1
여성_상의_p03_3853210.jpg,여성,상의,비터셀즈,Ruby Berry Tee-Lavender,35530,19.0,7,865,1
여성_상의_p03_3044990.jpg,여성,상의,썸웨어버터,[19th] Boucle Heart Logo Top - Ivory,39220,18.0,277,10069,1
여성_상의_p03_3754646.jpg,여성,상의,아워호프,셀레스트 시어 포켓 셔츠 - Salmon,53550,41.0,13,1251,1
여성_상의_p03_3334274.jpg,여성,상의,꼼파뇨,테디스 케이크 반팔티 크림,23400,55.0,68,3910,1
여성_상의_p03_3865461.jpg,여성,상의,유라고,[1차 리오더] Haive U-neck t-shirt_5colors,31640,14.0,4,726,1
여성_상의_p03_1841835.jpg,여성,상의,헤이그,a birthday sweatshirt (grey),109000,0.0,2406,33770,1
여성_상의_p03_3765272.jpg,여성,상의,몽돌,[SET] 사이드 셔링 레이어드 티셔츠 라이트그레이 MDTS067LGRAY,29700,38.0,6,538,1
여성_상의_p03_3765290.jpg,여성,상의,몽돌,텐셀 시스루 루즈핏 셔츠 라이트핑크 MDSH019LPINK,45900,36.0,13,1586,1
여성_상의_p03_3789216.jpg,여성,상의,가더,[7th] Sage Blouse (Ivory),77760,19.0,22,2963,1
여성_상의_p03_3263657.jpg,여성,상의,파르티멘토,Breeze Tee Charcoal,32310,28.0,453,6093,1
여성_상의_p03_3773142.jpg,여성,상의,온앤온,레이스 슬리브리스 블라우스 NEW6SB228_2color,111940,37.0,16,3652,1
여성_상의_p03_2665552.jpg,여성,상의,오떼뜨,[경은 착용] [23rd] DRAPE HALF SLEEVE T_4COLOR,35300,26.0,182,8797,1
여성_상의_p03_2505156.jpg,여성,상의,파르티멘토 우먼,PW DOUBLE LAYERED LONG SLEEVE TEE_12COLOR,32540,34.0,1971,21272,1
여성_상의_p03_3762901.jpg,여성,상의,텍토,[4th_4/20 예약배송] Marc waffle t-shirt_sky blue,47920,31.0,18,2980,1
여성_상의_p03_3508461.jpg,여성,상의,오끼뜨,[3차 4/29 예약 출고] (uni)아이러브홈 패치워크 스탠다드핏 티셔츠,29400,18.0,659,10188,1
여성_상의_p03_3765367.jpg,여성,상의,플리즈프로젝트,"[4차] HORSE T-SHIRT, HEATHER GRAY",45650,17.0,70,2903,1
여성_상의_p03_3807043.jpg,여성,상의,호쿠스포쿠스,[2 PACK] Essential Scoop Neck T-Shirt & 3/4 Sleeve T-Shirt  (12color),67450,5.0,30,2824,1
여성_상의_p03_3866097.jpg,여성,상의,제너럴아이디어,[선발매] WOMAN 루즈핏 래글런 핀턱 블라우스 [OLIVE] / GF2LBL514,37160,31.0,1,424,1
여성_상의_p03_3906564.jpg,여성,상의,아틀리에 나인,[29CM 단독]_ONE SHOULDER DRAPE SLEEVELESS (T-7205),47200,20.0,1,725,1
여성_상의_p03_3378132.jpg,여성,상의,비터셀즈,Oversized Sasha Stripe Shirt-Pink,49200,24.0,67,4108,1
여성_상의_p03_3735003.jpg,여성,상의,노운베러,[6th] [알로하 PICK] Crinkle strap blouse [KNSS05BL01]_Ivory,79870,31.0,27,3299,1
여성_상의_p03_3717342.jpg,여성,상의,비터셀즈,[Set] Essential Long&3/4 Sleeve Tee-9colors,50500,35.0,39,3845,1
여성_상의_p04_3053156.jpg,여성,상의,반원 아틀리에,A3510 Nature heritage 티셔츠_Melange gray,29240,32.0,592,11652,1
여성_상의_p04_3533137.jpg,여성,상의,오브베이지,CAROL SATIN LACE TOP_IVORY_OE3C2MSV91IVY,71310,27.0,166,5874,1
